city,stateAbbr,per_dem,per_gop
Benton,MO,0.157036300348,0.819691695674
Mamou,LA,0.282814705289,0.696081725922
Washingtonville,NY,0.558674985146,0.371137849079
Greens Fork,IN,0.221087533156,0.734549071618
Pearsall,TX,0.522176667909,0.459187476705
Crockett,TX,0.238255841966,0.747410262587
White Cloud,MI,0.274806458748,0.671267418713
Barnesville,GA,0.193073312834,0.784700868533
Mountainair,NM,0.2832,0.5912
Brayton,IA,0.319325244155,0.631843740752
Goodyear,AZ,0.456797128628,0.491262415407
Sargent,NE,0.237489397795,0.697625106022
Cannonville,UT,0.224025974026,0.68262987013
Johnston,SC,0.385692201992,0.587598763312
Quincy,WA,0.103134479272,0.877249747219
Humboldt,KS,0.287100098575,0.668921946411
Hagan,GA,0.313714602998,0.667406996113
Newburgh,NY,0.558674985146,0.371137849079
Colesburg,IA,0.593925542074,0.374111757106
Zumbro Falls,MN,0.328629717783,0.594100646039
Commercial Point,OH,0.265600067187,0.69211388259
Hazelton,ID,0.198462548045,0.688759726259
Kotzebue,AK,0.37715947248,0.528870018006
Jacksonville Beach,FL,0.669151238278,0.316422216879
Longview,WA,0.392261185006,0.529097504672
Maringouin,LA,0.51885557564,0.456273764259
Ringwood,OK,0.0912032950868,0.864960282436
Palestine,TX,0.198851187304,0.779593770356
Orderville,UT,0.212234348076,0.645605973578
Woodbury,NY,0.512509818244,0.45940041591
Corte Madera,CA,0.788150007731,0.159458254882
Fredericksburg,OH,0.221087533156,0.734549071618
Shady Point,OK,0.188673760102,0.775975347404
Huntington,TX,0.252360227653,0.725343153666
Cannon Beach,OR,0.490087013988,0.429232294306
Grandview,WA,0.393936879374,0.547575581556
Clute,TX,0.358075081466,0.603951918601
Central,SC,0.211311411676,0.738597532279
Berlin,WI,0.339516360659,0.610962263099
Granger,MO,0.529651458925,0.452011933348
Alameda,CA,0.793142475069,0.148711258246
Arrowsmith,IL,0.205532078371,0.735113330772
Nisswa,MN,0.308760683761,0.626602564103
Snook,TX,0.214686825054,0.765442764579
Upland,CA,0.521920294998,0.42413027758
Almond,WI,0.485900899719,0.454056606248
Pleasant Prairie,WI,0.471744147709,0.475107154632
Dayville,OR,0.103134479272,0.877249747219
Belle Fourche,SD,0.159456971928,0.771974229176
Olivet,MI,0.440577523974,0.495779908774
Pinckneyville,IL,0.209106830123,0.759019264448
Euclid,OH,0.658357766233,0.308444353
Marion,OH,0.302313400262,0.636927106067
Warrensburg,IL,0.142990654206,0.835781041389
Tescott,KS,0.241811716264,0.713737600599
Waitsburg,WA,0.382898874125,0.546455015722
Piedmont,AL,0.175115207373,0.77688172043
Nuiqsut,AK,0.37715947248,0.528870018006
Hot Springs,SD,0.230423800168,0.704743193938
Dixon,NE,0.202623906706,0.743804664723
Union Hill,IL,0.406134547642,0.538727553914
Lone Oak,TX,0.202052268719,0.76530383197
Buckner,AR,0.432517758485,0.523151802157
Brodhead,KY,0.136853125935,0.838917140293
San Patricio,TX,0.363733556454,0.604471714777
Rosedale,MS,0.655443846933,0.331306990881
Shubert,NE,0.21767594108,0.732133115112
Appalachia,VA,0.17924087786,0.799346274431
Gaastra,MI,0.366120218579,0.601092896175
Thornton,AR,0.175115207373,0.77688172043
Parrottsville,TN,0.163528245788,0.808638916419
Medicine Lodge,KS,0.127206880942,0.824807605251
Cicero,IL,0.569047619048,0.344047619048
Live Oak,TX,0.173189594563,0.808530583548
Cicero,IN,0.13272374619,0.846771958991
Newman Grove,NE,0.317565618691,0.637150274012
West Union,MN,0.708235294118,0.229176470588
York,NE,0.381334037931,0.552609946568
Huntington Park,CA,0.714071865319,0.233886938213
Woodson,TX,0.10396039604,0.884900990099
Cuba,MO,0.446209950508,0.500651211253
Moreland,GA,0.270276441328,0.693353991682
Fairview,KY,0.205464560081,0.747475479538
Scammon Bay,AK,0.37715947248,0.528870018006
Gibson City,IL,0.27367003367,0.672592592593
Cowpens,SC,0.330217810635,0.630011672862
Hiawatha,KS,0.418503964799,0.527008478631
Durand,WI,0.359049652963,0.594767752269
DeQuincy,LA,0.313860074248,0.646771632865
Millville,UT,0.186878118119,0.463864656206
Mount Rainier,MD,0.893292622141,0.0834256645713
Tarkio,MO,0.198677928755,0.756151303709
Junction,TX,0.278976112981,0.673691178904
Townsend,MT,0.182757507265,0.752018082015
Ashdown,AR,0.26906779661,0.694144838213
Danvers,MN,0.337962962963,0.596215780998
Murdo,SD,0.157619689818,0.81169925826
Gypsum,CO,0.559550661183,0.360576710451
Fort Lauderdale,FL,0.664719744008,0.314182517315
Vassar,MI,0.286462514814,0.66601674504
La Vernia,TX,0.248766554142,0.726616463256
Loup City,NE,0.102893890675,0.864951768489
Avoca,AR,0.327317409339,0.592845904794
Sparta,OH,0.251692153422,0.676359989972
Fair Haven,NY,0.353882416935,0.586328815557
Bethune,SC,0.356467532468,0.604813852814
Savona,NY,0.29226278894,0.653871211529
Paducah,TX,0.144082332762,0.833619210978
Many,LA,0.132270573029,0.859974149074
Robeline,LA,0.429860985737,0.539507733044
Mayville,NY,0.349952410846,0.595735201798
Rexburg,ID,0.317565618691,0.637150274012
Allendale,SC,0.76076020123,0.220234768027
Racine,WI,0.453745810116,0.497662204573
Burr Oak,MI,0.316810435514,0.62638333684
Unicoi,TN,0.175830309796,0.790678202623
Flemington,WV,0.228224068944,0.723453370268
Kwethluk,AK,0.37715947248,0.528870018006
New Castle,VA,0.194324712644,0.768318965517
Gardner,IL,0.210105263158,0.763368421053
Hardin,TX,0.122057273366,0.86085734364
Sergeant Bluff,IA,0.375049495726,0.573614701977
Mayville,ND,0.320652173913,0.58566252588
Friendship,WI,0.373998219056,0.591965964183
Langford,SD,0.221203087977,0.731101429336
Shorter,AL,0.142990654206,0.835781041389
Annandale,MN,0.144199851595,0.828963640861
Sherwood,ND,0.159362549801,0.779282868526
Bruning,NE,0.187523918867,0.762724837352
Spirit Lake,IA,0.298554033486,0.65296803653
Dresden,KS,0.195324448329,0.782171728206
Spirit Lake,ID,0.245361011375,0.670563919983
Winslow,AR,0.273509430003,0.678448705506
Cedaredge,CO,0.175515577007,0.805616498464
Biggers,AR,0.251849112426,0.701090976331
Welch,OK,0.194324712644,0.768318965517
Craig,AK,0.37715947248,0.528870018006
Mill City,OR,0.318982530517,0.597233389372
Ethel,MO,0.142990654206,0.835781041389
Vance,SC,0.676334226252,0.306743251597
Farragut,IA,0.253883817929,0.675028713051
Elizabethton,TN,0.164483399228,0.8048873434
May,OK,0.0882154882155,0.880134680135
Fayetteville,OH,0.418503964799,0.527008478631
Ten Sleep,WY,0.143203230148,0.783580080754
Yonkers,NY,0.649051798386,0.321376675667
Lynd,MN,0.258648261931,0.673554414612
Grantsville,MD,0.174506005424,0.789538938396
Follansbee,WV,0.267190775681,0.689098532495
Hermitage,MO,0.215391138435,0.75026499894
Santa Fe,TX,0.366977434392,0.593302901753
Kimball,NE,0.138753056235,0.805012224939
Pineville,LA,0.322284387206,0.647700482072
Corning,KS,0.252059308072,0.681383855025
Cato,NY,0.405059089098,0.537578010888
Decatur City,IA,0.195324448329,0.782171728206
Forest Park,GA,0.355682567597,0.583534842823
Larsen Bay,AK,0.37715947248,0.528870018006
Kasota,MN,0.310957153427,0.61760947064
Cuero,TX,0.17018469657,0.807681031955
De Pere,WI,0.418503964799,0.527008478631
Bay Minette,AL,0.495489891135,0.478444790047
Chicago Heights,IL,0.569047619048,0.344047619048
Jeffersonville,NY,0.198964249916,0.761393250919
Coppell,TX,0.611264385885,0.348851460536
Ridgefield Park,NJ,0.54497415129,0.425090828591
Sparks,NV,0.463642358158,0.451682418937
Oquawka,IL,0.189214536928,0.789616479652
Livingston,LA,0.334087938016,0.612537065969
Eldridge,AL,0.309150027943,0.654270182391
North Aurora,IL,0.212234348076,0.645605973578
East Helena,MT,0.425290085171,0.494554411372
Thayne,WY,0.131578947368,0.80721600381
Inman,NE,0.104840329383,0.858606145812
Buffalo,TX,0.122721749696,0.862832455785
Jackson,MI,0.218698381236,0.739924017179
Jackson,MO,0.229640677966,0.730549152542
Jackson,MN,0.218698381236,0.739924017179
Coulee City,WA,0.103134479272,0.877249747219
Scotland,TX,0.0922932771141,0.886624502225
Minonk,IL,0.36598508895,0.568170074555
Olustee,OK,0.218698381236,0.739924017179
Rosalia,WA,0.455227572559,0.450362796834
Kiel,WI,0.36415693531,0.580980720662
Westfield,IA,0.506601859423,0.434276672421
Cashion,OK,0.127878490936,0.841254287114
Olin,IA,0.157619689818,0.81169925826
Conrath,WI,0.308863280694,0.649310001423
West Point,GA,0.372077695499,0.60648237894
Lathrop,CA,0.53880957953,0.409944373436
Westfield,IL,0.311854148214,0.638101564807
Westfield,IN,0.13272374619,0.846771958991
Spring Hope,NC,0.490885444428,0.493401274972
Tucumcari,NM,0.286197183099,0.621971830986
Chattanooga,OK,0.151305683564,0.825652841782
Warrenton,GA,0.290315327975,0.661120791411
Clinton,NC,0.409002262267,0.575746938139
Regan,ND,0.231791611554,0.693326790972
Winston,MO,0.197885605855,0.748983464353
Virginia Beach,VA,0.449041128935,0.522373658184
Jolley,IA,0.175115207373,0.77688172043
Eastlake,MI,0.395221463724,0.548896650262
Philadelphia,NY,0.393968425876,0.547506977132
Fallon,NV,0.202084857352,0.71580102414
Aiken,SC,0.34004252872,0.614941222099
Berea,KY,0.317565618691,0.637150274012
Pillager,MN,0.193865242116,0.791142512494
Secaucus,NJ,0.744594762318,0.226461462083
Centuria,WI,0.33352430479,0.610991141862
Central City,IA,0.318982530517,0.597233389372
Peak,SC,0.36987198571,0.596070259006
Palouse,WA,0.455227572559,0.450362796834
Tickfaw,LA,0.322044252687,0.647811229263
Micanopy,FL,0.589625040093,0.364430049989
Lincoln,NE,0.433702076072,0.53341415366
Glenwood,MN,0.334604385129,0.602637432475
Eagle Lake,TX,0.233136792453,0.745636792453
Lockhart,AL,0.371672354949,0.616951080774
Cushing,OK,0.316587985153,0.599805398393
Wallowa,OR,0.262628680871,0.676322719655
Omak,WA,0.365372257413,0.578812081153
Moore,ID,0.159456971928,0.771974229176
Luxemburg,IA,0.464424822073,0.476864408508
Mabank,TX,0.250494155543,0.720783816101
Rolesville,NC,0.583929619916,0.378923161232
Montezuma,KS,0.094972826087,0.882472826087
Norway,SC,0.676334226252,0.306743251597
Duncan,AZ,0.336725254394,0.583410422448
Mayview,MO,0.432517758485,0.523151802157
Waynesboro,TN,0.221087533156,0.734549071618
Shiner,TX,0.135526468203,0.850110042859
Delbarton,WV,0.144154609779,0.831766818038
Damar,KS,0.11480235492,0.840622371741
Cuney,TX,0.207532483085,0.772169331178
Clay City,IN,0.191345503719,0.7738336714
Clay City,IL,0.191345503719,0.7738336714
Plainwell,MI,0.325131905789,0.613058219861
Persia,IA,0.275405482991,0.670554040477
Petersburg,TN,0.131578947368,0.80721600381
Cincinnati,OH,0.13272374619,0.846771958991
Tatum,SC,0.572587655752,0.411185163721
Spindale,NC,0.343857376218,0.604855517377
Petersburg,TX,0.237446034992,0.721086116792
Pittsburg,TX,0.277410832232,0.704755614267
New Deal,TX,0.285090760759,0.668631450133
Braden,TN,0.279581220781,0.675775334167
Fullerton,CA,0.558674985146,0.371137849079
Alexandria,SD,0.211365902293,0.746261216351
Green River,UT,0.0889045273282,0.79802955665
Pittsfield,MA,0.674965507619,0.260421349621
Brodnax,VA,0.585088293002,0.398299542184
San Gabriel,CA,0.714071865319,0.233886938213
El Dorado,KS,0.291588338205,0.66706510046
Clinton,WI,0.524179470437,0.419532801194
Earlville,NY,0.328106884558,0.608623640479
Sidney,AR,0.204728789986,0.75173852573
Amsterdam,MO,0.201595810996,0.748036404438
Riverside,WA,0.365372257413,0.578812081153
Chidester,AR,0.359186315031,0.613529057026
Metropolis,IL,0.23443389115,0.730287954169
Moorhead,IA,0.274917127072,0.688397790055
Annawan,IL,0.341212701319,0.632860293812
Lankin,ND,0.256658595642,0.658375522782
Pharr,TX,0.68639227701,0.280987340309
Brooks,MN,0.557834964935,0.395399737434
Schlater,MS,0.697992891491,0.288208237508
Clinton,NY,0.473165334154,0.483889217048
Blackwell,TX,0.216905564924,0.748524451939
Bucyrus,OH,0.446209950508,0.500651211253
Karnes City,TX,0.273357228196,0.707048984468
Italy,TX,0.256834327033,0.710500443993
New Canton,IL,0.354753318499,0.615169185913
Pegram,TN,0.245023067686,0.713834291854
Jonesville,VA,0.173954880787,0.806372286967
Mullinville,KS,0.21954714818,0.743192891946
Iona,MN,0.196561085973,0.755294117647
Hornbeck,LA,0.447474106954,0.492778130064
Morrisville,VT,0.622025599175,0.306674684305
Campbell Hill,IL,0.218698381236,0.739924017179
Mossyrock,WA,0.194045025418,0.761801016703
Seadrift,TX,0.175115207373,0.77688172043
Maple Lake,MN,0.144199851595,0.828963640861
Henrieville,UT,0.224025974026,0.68262987013
Los Angeles,CA,0.714071865319,0.233886938213
Lynchburg,OH,0.266714593817,0.688713156003
Stratford,WI,0.384551700097,0.566602274543
Estancia,NM,0.2832,0.5912
Wauneta,NE,0.0923824959481,0.875742841707
Dolton,IL,0.569047619048,0.344047619048
Stanfield,OR,0.285878388727,0.642326543115
Madill,OK,0.221203087977,0.731101429336
Gilmore City,IA,0.215451577802,0.702782527592
Luverne,ND,0.366869918699,0.545731707317
Northwood,ND,0.364444145266,0.549459796035
Holdingford,MN,0.323795657403,0.602873963411
Letona,AR,0.188420621931,0.783244680851
Spavinaw,OK,0.217858961303,0.735106924644
Cross City,FL,0.176339905582,0.808386559289
Stamford,TX,0.157619689818,0.81169925826
Grove,OK,0.164483399228,0.8048873434
Standish,MI,0.300120691967,0.630816682312
Princeville,IL,0.389663365873,0.563856310134
Laddonia,MO,0.255600916061,0.695111022603
Grand River,OH,0.292893401015,0.68883248731
Prior Lake,MN,0.157036300348,0.819691695674
Providence,KY,0.187478849408,0.772927241963
Aviston,IL,0.305478805849,0.653750252712
Arroyo Grande,CA,0.50572747341,0.422813566125
Mineral Point,WI,0.550111358575,0.396683989112
Muldraugh,KY,0.191291627227,0.726357456329
Benoit,MS,0.655443846933,0.331306990881
Kansas,IL,0.228446614416,0.723885391237
Wyatt,MO,0.282284607938,0.696999031946
Waelder,TX,0.248572335025,0.72652284264
Kettle Falls,WA,0.264509064363,0.672770410026
Concord,NE,0.202623906706,0.743804664723
Cottonwood,MN,0.294540986484,0.645778479902
Altoona,IA,0.33352430479,0.610991141862
Chester,SC,0.185979381443,0.789072164948
Sanborn,ND,0.304016752332,0.600799543118
Millbrook,NY,0.473165334154,0.483889217048
Lilly,GA,0.48488008342,0.505995828989
Johnston City,IL,0.420159182941,0.518785781253
Centerville,MO,0.178100263852,0.792216358839
Mound City,SD,0.0738221354893,0.87973236688
Cape Charles,VA,0.530648842517,0.437887186175
Sioux Falls,SD,0.3911171307,0.537201487293
Monteagle,TN,0.210105263158,0.763368421053
Truth or Consequences,NM,0.311951647495,0.584519399493
Jefferson,NC,0.264133738602,0.710714285714
Redmond,OR,0.444029850746,0.482060849598
Heppner,OR,0.251692153422,0.676359989972
Sandy,OR,0.495162955154,0.434082224272
Northwood,OH,0.236186748355,0.713864306785
Garvin,OK,0.175861741525,0.782736682176
Elbing,KS,0.291588338205,0.66706510046
Melvin,TX,0.155541153597,0.825016202203
Maxwell,NM,0.401821286283,0.487383798141
Hundred,WV,0.217735422387,0.720562106283
Belvidere,NE,0.187523918867,0.762724837352
Truxton,MO,0.131578947368,0.80721600381
La Vergne,TN,0.343857376218,0.604855517377
Selah,WA,0.393936879374,0.547575581556
Meridian,TX,0.163780941388,0.811209439528
Marblehead,OH,0.241811716264,0.713737600599
Basalt,ID,0.175879699248,0.656060150376
Ropesville,TX,0.172617412799,0.79552320791
Buffalo Gap,SD,0.237489397795,0.697625106022
Carrier Mills,IL,0.339937434828,0.594160583942
Sun Prairie,WI,0.713768627206,0.233879939225
Bolton,MS,0.709251005069,0.272231690264
Fertile,MN,0.33352430479,0.610991141862
Barrackville,WV,0.302313400262,0.636927106067
Selma,NC,0.195451137216,0.770057485629
Inola,OK,0.193343782142,0.756550913454
Elmira,NY,0.373369483356,0.573128483205
University Place,WA,0.39736355446,0.533927640002
Eagle Butte,SD,0.519625073228,0.423550087873
Kelford,NC,0.622281449893,0.370575692964
Havelock,IA,0.255319148936,0.683614258082
Bird City,KS,0.153644123441,0.790107244474
Rose Hill,IA,0.248332380408,0.705546026301
Okolona,MS,0.462484157161,0.523067173638
Murfreesboro,AR,0.354753318499,0.615169185913
Drexel,NC,0.114451988361,0.852570320078
Forest Hill,LA,0.322284387206,0.647700482072
Flatwoods,WV,0.259727434327,0.694449930871
Ashburn,GA,0.23156626506,0.707710843373
West Salem,WI,0.516078681214,0.420227761408
Bonnieville,KY,0.238259192949,0.732681448836
Fleischmanns,NY,0.593925542074,0.374111757106
La Junta,CO,0.307241800774,0.598696272153
Osyka,MS,0.354753318499,0.615169185913
Yorkville,TN,0.269708478752,0.707195647711
Funston,GA,0.254561506769,0.727781047675
Point Pleasant,WV,0.204547701434,0.751062778052
Donaldson,AR,0.265509944985,0.690055014812
Dalton,MO,0.224129227663,0.744068652196
Grandin,ND,0.193865242116,0.791142512494
Boyne Falls,MI,0.352646392531,0.595455481568
Hamilton,VA,0.554234044324,0.386281308074
Bedias,TX,0.23026868178,0.741498740554
Pompano Beach,FL,0.664719744008,0.314182517315
Hayti,SD,0.20094134685,0.742577842143
Taylorsville,KY,0.202019139762,0.756756756757
Huntington,WV,0.345738662426,0.600837894866
Manteo,NC,0.372402546162,0.593560944816
Prineville,OR,0.0718642269955,0.887562980642
Forrest City,AR,0.543847814355,0.431057744199
Augusta,KS,0.291588338205,0.66706510046
Iroquois,IL,0.19314400681,0.752766385514
West Wendover,NV,0.183337826908,0.730223779995
Calhoun,TN,0.187600299561,0.784904247352
Oil Trough,AR,0.214089117013,0.738302462248
Melrose,WI,0.218698381236,0.739924017179
Marfa,TX,0.661824784385,0.295960054471
Jasper,AR,0.243890274314,0.738403990025
Rock Springs,WY,0.194045975632,0.729428005522
Forney,TX,0.250494155543,0.720783816101
Jasper,AL,0.309150027943,0.654270182391
Rea,MO,0.223741794311,0.729212253829
Mount Blanchard,OH,0.256842271792,0.701629489005
Columbia,SC,0.288461696312,0.655558200428
Greenville,IA,0.191345503719,0.7738336714
Greenville,IN,0.288509784245,0.663447064727
Greenville,IL,0.276869471991,0.654516215492
Wheeler,WI,0.409687230469,0.521448999047
Clyman,WI,0.326217945724,0.622238310991
Altona,IL,0.181885125184,0.79381443299
Ferdinand,IN,0.270572877441,0.671034794397
Eunice,NM,0.223213771662,0.708503655939
Lake Mary,FL,0.25734561753,0.698705179283
Waynoka,OK,0.142155525239,0.803547066849
Egegik,AK,0.37715947248,0.528870018006
Russell,KS,0.190897908979,0.780319803198
Necedah,WI,0.349352419905,0.612474437628
Apple Creek,OH,0.221087533156,0.734549071618
Sturgeon Bay,WI,0.461317392804,0.493390044833
Smithville,TX,0.373628318584,0.577486725664
Ludlow,IL,0.255043473319,0.699778371313
Mount Sterling,KY,0.46879025647,0.455673966507
Rolling Fork,MS,0.669781931464,0.321391484943
Hazleton,PA,0.387656237051,0.583947985022
Lawrenceville,VA,0.585088293002,0.398299542184
Covington,OK,0.224025974026,0.68262987013
Covington,OH,0.249324810072,0.705520041969
Glenbeulah,WI,0.388334191113,0.555292503002
Buellton,CA,0.609655105222,0.327235970382
Mardela Springs,MD,0.421646609163,0.537988740251
Montgomery,TX,0.46879025647,0.455673966507
Carthage,AR,0.611264385885,0.348851460536
Martinton,IL,0.19314400681,0.752766385514
Rhinelander,WI,0.388875557902,0.560397370063
Carlinville,IL,0.298523833463,0.648690644852
Modale,IA,0.275405482991,0.670554040477
Conover,NC,0.296207697179,0.676310420038
Pittsburg,IL,0.420159182941,0.518785781253
Fontana,KS,0.249324810072,0.705520041969
Brookneal,VA,0.0738221354893,0.87973236688
Miller,SD,0.183718371837,0.765126512651
Point Comfort,TX,0.175115207373,0.77688172043
Beaver Bay,MN,0.292893401015,0.68883248731
Hampstead,MD,0.188194597777,0.784058291013
Aledo,TX,0.147643273714,0.82309042242
Dalton City,IL,0.237719439523,0.717184731841
Louisville,TN,0.23308067658,0.721036085556
Tilden,NE,0.317565618691,0.637150274012
Berkey,OH,0.560104129713,0.386584169779
Abita Springs,LA,0.222817130132,0.730884563748
Jal,NM,0.223213771662,0.708503655939
Sterling,OK,0.151305683564,0.825652841782
Vandalia,OH,0.46879025647,0.455673966507
Natchez,MS,0.373998219056,0.591965964183
Rutledge,AL,0.265994881638,0.721529110685
Roseau,MN,0.2389597013,0.701815372731
Westbrook,TX,0.161187214612,0.812785388128
Edgar,WI,0.384551700097,0.566602274543
Butte Falls,OR,0.218698381236,0.739924017179
Grants,NM,0.4665830721,0.398620689655
Otho,IA,0.187478849408,0.772927241963
Redfield,SD,0.311419857675,0.628261606235
New Albany,KS,0.248766554142,0.726616463256
Craigsville,VA,0.221161452224,0.713346608112
Twin Lakes,MN,0.379245401469,0.552953732187
Denton,MT,0.206848841231,0.732445520581
Rochester,IL,0.42220540675,0.516450369019
Donovan,IL,0.19314400681,0.752766385514
Zanesfield,OH,0.169062119367,0.80113682501
Junction,IL,0.337213211194,0.602739726027
Church Hill,MD,0.296999959404,0.658100921528
Depew,NY,0.467587853975,0.487615148414
Bowersville,OH,0.307587077765,0.625381458487
Enfield,IL,0.188420621931,0.783244680851
Nebo,KY,0.186108637578,0.794300979519
Fleming,MO,0.33352430479,0.610991141862
New Boston,IL,0.204590078101,0.757537414372
Clarks,LA,0.39824066957,0.556495003843
Oberlin,OH,0.475346495529,0.478185783073
Tipp City,OH,0.249324810072,0.705520041969
McHenry,ND,0.203649205415,0.728075338434
Scott,LA,0.432517758485,0.523151802157
New Sharon,IA,0.248332380408,0.705546026301
Millville,NJ,0.416820512821,0.55241025641
Holbrook,AZ,0.43384450281,0.513005168178
Wilton,MN,0.407581159692,0.505864139613
Arlington,TN,0.193672839506,0.790454144621
Napakiak,AK,0.37715947248,0.528870018006
Camden,IN,0.188194597777,0.784058291013
Camden,IL,0.327792947881,0.614864062686
Laguna Beach,CA,0.558674985146,0.371137849079
Swan Valley,ID,0.201981362526,0.603885822854
Grosse Tete,LA,0.51885557564,0.456273764259
Milton,WV,0.345738662426,0.600837894866
Arlington,TX,0.434500748304,0.521524307819
Manchester,IA,0.593925542074,0.374111757106
Riggins,ID,0.145445701082,0.783290769792
Kennard,IN,0.341212701319,0.632860293812
Sparta,IL,0.251849112426,0.701090976331
Clarion,IA,0.144199851595,0.828963640861
Shelly,MN,0.391089108911,0.525680693069
Blythe,CA,0.496107441063,0.452762678244
Manchester,IL,0.157036300348,0.819691695674
Juneau,WI,0.326217945724,0.622238310991
Wibaux,MT,0.103189493433,0.863039399625
Albia,IA,0.192063492063,0.764902998236
Sweet Springs,MO,0.339937434828,0.594160583942
Anamosa,IA,0.157619689818,0.81169925826
Spring Valley,WI,0.39736355446,0.533927640002
Liberty,SC,0.356467532468,0.604813852814
Vera,OK,0.273509430003,0.678448705506
Farley,MO,0.161210762332,0.770627802691
Willis,TX,0.46879025647,0.455673966507
Okarche,OK,0.127878490936,0.841254287114
Page,AZ,0.563288744463,0.368870885174
Hartington,NE,0.13119266055,0.810321100917
Yuma,AZ,0.150300171527,0.805102915952
Boynton,OK,0.32939279957,0.621212747489
Sandwich,IL,0.225648414986,0.74409221902
Wishek,ND,0.266649912038,0.691254083941
Coffman Cove,AK,0.37715947248,0.528870018006
Harwood Heights,IL,0.569047619048,0.344047619048
Pleasantville,OH,0.616423746889,0.357625311056
Hanna,OK,0.266649912038,0.691254083941
Loraine,IL,0.373998219056,0.591965964183
Oskaloosa,KS,0.393968425876,0.547506977132
Newton,MA,0.351518184852,0.611945278612
Morro Bay,CA,0.50572747341,0.422813566125
Dadeville,AL,0.284857328145,0.700767401643
Belgium,WI,0.377885624344,0.570716534253
Kingston Mines,IL,0.483263409282,0.455676757245
North Henderson,IL,0.204590078101,0.757537414372
Ardmore,TN,0.237798926306,0.723523670083
Caro,MI,0.286462514814,0.66601674504
Lynden,WA,0.548885172283,0.371889524408
Monroe,OH,0.192063492063,0.764902998236
Mechanicville,NY,0.44717501369,0.490810748494
Dublin,VA,0.275939650609,0.682503970355
Slaughters,KY,0.187478849408,0.772927241963
Flippin,AR,0.302313400262,0.636927106067
Hartford,MI,0.223003723624,0.752999586264
Pelahatchie,MS,0.223955277397,0.752461047004
Okeechobee,FL,0.289979460094,0.685299295775
Ottoville,OH,0.236632164628,0.71411037925
Ekwok,AK,0.37715947248,0.528870018006
Burns Flat,OK,0.127052722558,0.832108902334
Subiaco,AR,0.169062119367,0.80113682501
Bowlegs,OK,0.25734561753,0.698705179283
Cazenovia,NY,0.317565618691,0.637150274012
New London,MO,0.216103304216,0.75370300038
New London,MN,0.335643015521,0.590585735403
Wayne,OH,0.236186748355,0.713864306785
Monongahela,PA,0.273509430003,0.678448705506
Littleton,CO,0.526755852843,0.389259314488
Columbus,MS,0.459246588965,0.522057361072
Brentford,SD,0.311419857675,0.628261606235
Columbus,MT,0.187707641196,0.753737541528
Mooreland,IN,0.341212701319,0.632860293812
Minnesota City,MN,0.309207237829,0.614515645306
Charlotte,TX,0.340683572216,0.63197353914
Russell,MN,0.258648261931,0.673554414612
White Sulphur Springs,MT,0.196907216495,0.750515463918
Ola,AR,0.230395993113,0.719987478479
Harwood,ND,0.193865242116,0.791142512494
Wellington,OH,0.475346495529,0.478185783073
Watson,MO,0.198677928755,0.756151303709
Watson,MN,0.37733151155,0.569158908201
Whitewood,SD,0.180163494699,0.793140886448
Haugen,WI,0.350048858488,0.603846495514
Ephraim,WI,0.461317392804,0.493390044833
Texola,OK,0.12724133351,0.835037853633
Melvin,IA,0.255260922903,0.692271397565
Freeport,MN,0.323795657403,0.602873963411
Corunna,MI,0.36855246152,0.56491599107
Freeport,MI,0.185565598466,0.782456861134
Bellevue,KY,0.0738221354893,0.87973236688
Satsuma,AL,0.418815450434,0.557492334151
Brandon,WI,0.340372646495,0.607586017928
Polkville,NC,0.354810383623,0.571401130564
Stanton,NE,0.151746724891,0.790756914119
Vermilion,OH,0.467587853975,0.487615148414
Dunn,NC,0.365965965966,0.60678456234
Booneville,KY,0.145702902675,0.838929994308
Gilman City,MO,0.197885605855,0.748983464353
Waverly,KS,0.181474003029,0.75466935891
North Bend,OH,0.13272374619,0.846771958991
Waverly,KY,0.162798194713,0.809800128949
Humboldt,IL,0.337581093605,0.60171455051
Roachdale,IN,0.236632164628,0.71411037925
Elk Creek,NE,0.146700390894,0.799494136583
Northfield,NJ,0.515160112731,0.452836255651
Togiak,AK,0.37715947248,0.528870018006
Holliday,TX,0.0922932771141,0.886624502225
Powersville,MO,0.236632164628,0.71411037925
Molalla,OR,0.495162955154,0.434082224272
Marietta,NC,0.465782937091,0.514371166422
Prentice,WI,0.353306878307,0.603439153439
Waterman,IL,0.225648414986,0.74409221902
Froid,MT,0.246797608881,0.660119555935
Newport News,VA,0.599091068506,0.345598550386
Hillsboro Beach,FL,0.472832847471,0.474845932524
Willow Springs,IL,0.569047619048,0.344047619048
Pomeroy,OH,0.198561818604,0.774066341916
Glendale,CA,0.714071865319,0.233886938213
Big Spring,TX,0.203405430281,0.763345605154
Alfred,NY,0.261410788382,0.684471977091
Reedsville,WI,0.36415693531,0.580980720662
Alexandria,NE,0.187523918867,0.762724837352
Luray,VA,0.235768545437,0.733752227328
Stebbins,AK,0.37715947248,0.528870018006
Marion,MS,0.421295229316,0.562802489053
Haubstadt,IN,0.269708478752,0.707195647711
Laurens,NY,0.403274843641,0.533530229326
Lowell,OH,0.498001364922,0.468043996561
Mitchell,NE,0.226772220223,0.716228859302
Frisco,TX,0.392200143039,0.562046866454
Weatherford,OK,0.237489397795,0.697625106022
Marion,MI,0.255260922903,0.692271397565
